date,Full_EW_net,Full_EW_timed_net,ratio5_filtN_net,ratio5_filtN_timed_net,ratio5_filtY_net,ratio5_filtY_timed_net,ratio10_filtN_net,ratio10_filtN_timed_net,ratio10_filtY_net,ratio10_filtY_timed_net,ratio15_filtN_net,ratio15_filtN_timed_net,ratio15_filtY_net,ratio15_filtY_timed_net,ratio20_filtN_net,ratio20_filtN_timed_net,ratio20_filtY_net,ratio20_filtY_timed_net
2019-07-10,0.009210068714023889,0.009210068714023889,0.0028407517207713843,0.0028407517207713843,0.009142437387426955,0.009142437387426955,0.004531281434799984,0.004531281434799984,0.009142437387426955,0.009142437387426955,0.007174727299403183,0.007174727299403183,0.009142437387426955,0.009142437387426955,0.007174727299403183,0.007174727299403183,0.009142437387426955,0.009142437387426955
2019-07-11,0.002194583684138348,0.002194583684138348,0.001804893480293024,0.001804893480293024,0.0021683762039888532,0.0021683762039888532,-0.00010420029765265677,-0.00010420029765265677,0.0021683762039888532,0.0021683762039888532,0.0022761651198859533,0.0022761651198859533,0.0021683762039888532,0.0021683762039888532,0.0022761651198859533,0.0022761651198859533,0.0021683762039888532,0.0021683762039888532
2019-07-12,0.0015502414193767512,0.0015502414193767512,0.008061755084850342,0.008061755084850342,-0.001223371648478827,-0.001223371648478827,0.00456857585979238,0.00456857585979238,-0.001223371648478827,-0.001223371648478827,0.003181580414278376,0.003181580414278376,-0.001223371648478827,-0.001223371648478827,0.003181580414278376,0.003181580414278376,-0.001223371648478827,-0.001223371648478827
2019-07-15,0.0028201502581972947,0.0028201502581972947,0.005092873580646873,0.005092873580646873,0.003386592247988318,0.003386592247988318,0.0037874533074491405,0.0037874533074491405,0.003386592247988318,0.003386592247988318,0.0030698261733327274,0.0030698261733327274,0.003386592247988318,0.003386592247988318,0.0030698261733327274,0.0030698261733327274,0.003386592247988318,0.003386592247988318
2019-07-16,0.0015299819109729133,0.0015299819109729133,-0.005456051386071636,-0.005456051386071636,-0.0058278145695364325,-0.0058278145695364325,-0.00043704760112967,-0.00043704760112967,-0.0058278145695364325,-0.0058278145695364325,-0.0004366231272173652,-0.0004366231272173652,-0.0058278145695364325,-0.0058278145695364325,-0.0004366231272173652,-0.0004366231272173652,-0.0058278145695364325,-0.0058278145695364325
2019-07-17,-0.0035201112112469347,-0.0035201112112469347,-0.00658486945837935,-0.00658486945837935,-0.005269066217570811,-0.005269066217570811,-0.0035312154650974257,-0.0035312154650974257,-0.005269066217570811,-0.005269066217570811,-0.0033013473090560312,-0.0033013473090560312,-0.005269066217570811,-0.005269066217570811,-0.0033013473090560312,-0.0033013473090560312,-0.005269066217570811,-0.005269066217570811
2019-07-18,-0.0031933522688806677,-0.0031933522688806677,0.0010628487332702274,0.0010628487332702274,-0.004256609441347481,-0.004256609441347481,-0.002787827572297408,-0.002787827572297408,-0.004256609441347481,-0.004256609441347481,-0.0017244901452651968,-0.0017244901452651968,-0.004256609441347481,-0.004256609441347481,-0.0017244901452651968,-0.0017244901452651968,-0.004256609441347481,-0.004256609441347481
2019-07-19,0.007440423681135572,0.007440423681135572,0.00454263109505808,0.00454263109505808,0.010388119323769984,0.010388119323769984,0.0030920198530785203,0.0030920198530785203,0.010388119323769984,0.010388119323769984,0.006335804448550213,0.006335804448550213,0.010388119323769984,0.010388119323769984,0.006335804448550213,0.006335804448550213,0.010388119323769984,0.010388119323769984
2019-07-22,0.003764311723724191,0.003764311723724191,0.0021695124910696695,0.0021695124910696695,0.0018701500531835835,0.0018701500531835835,0.0036826742965366706,0.0036826742965366706,0.0018701500531835835,0.0018701500531835835,0.004593210634915223,0.004593210634915223,0.0018701500531835835,0.0018701500531835835,0.004593210634915223,0.004593210634915223,0.0018701500531835835,0.0018701500531835835
2019-07-23,0.003918343106694909,0.003918343106694909,0.011437519559885746,0.011437519559885746,0.00026664195154563197,0.00026664195154563197,0.007525189602438231,0.007525189602438231,0.00026664195154563197,0.00026664195154563197,0.004920281452963844,0.004920281452963844,0.00026664195154563197,0.00026664195154563197,0.004920281452963844,0.004920281452963844,0.00026664195154563197,0.00026664195154563197
2019-07-24,0.0018006268532005864,0.0018006268532005864,0.003911381436467032,0.003911381436467032,0.005200133798615836,0.005200133798615836,0.0013565375392205594,0.0013565375392205594,0.005200133798615836,0.005200133798615836,0.0005876783546119906,0.0005876783546119906,0.005200133798615836,0.005200133798615836,0.0005876783546119906,0.0005876783546119906,0.005200133798615836,0.005200133798615836
2019-07-25,0.00821439531140887,0.00821439531140887,0.014542557956373202,0.014542557956373202,0.007440306518548351,0.007440306518548351,0.012904287195160392,0.012904287195160392,0.007440306518548351,0.007440306518548351,0.01223086235562731,0.01223086235562731,0.007440306518548351,0.007440306518548351,0.01223086235562731,0.01223086235562731,0.007440306518548351,0.007440306518548351
2019-07-26,0.0014450685248392576,0.0014450685248392576,0.001427744793417873,0.001427744793417873,0.004717135591970151,0.004717135591970151,0.005651693167438266,0.005651693167438266,0.004717135591970151,0.004717135591970151,0.004181397800779463,0.004181397800779463,0.004717135591970151,0.004717135591970151,0.004181397800779463,0.004181397800779463,0.004717135591970151,0.004717135591970151
2019-07-29,0.007612456727285879,0.007612456727285879,-0.00796371949878143,-0.00796371949878143,0.013237963065566072,0.013237963065566072,-0.0009191166940410555,-0.0009191166940410555,0.013237963065566072,0.013237963065566072,0.00024846809876781956,0.00024846809876781956,0.013237963065566072,0.013237963065566072,0.00024846809876781956,0.00024846809876781956,0.013237963065566072,0.013237963065566072
2019-07-30,-0.012428164887233023,-0.012428164887233023,-0.00784970765007722,-0.00784970765007722,-0.017187897626470328,-0.017187897626470328,-0.01051964971579257,-0.01051964971579257,-0.017187897626470328,-0.017187897626470328,-0.011835052285771478,-0.011835052285771478,-0.017187897626470328,-0.017187897626470328,-0.011835052285771478,-0.011835052285771478,-0.017187897626470328,-0.017187897626470328
2019-07-31,0.004682627189300454,0.004682627189300454,-0.012406522047176405,-0.012406522047176405,0.0024865871076020507,0.0024865871076020507,-0.00774437225134772,-0.00774437225134772,0.0024865871076020507,0.0024865871076020507,-0.00039786492773403743,-0.00039786492773403743,0.0024865871076020507,0.0024865871076020507,-0.00039786492773403743,-0.00039786492773403743,0.0024865871076020507,0.0024865871076020507
2019-08-01,-8.835904589915919e-05,-8.835904589915919e-05,-0.006092692468107774,-0.006092692468107774,0.0011673430139644858,0.0011673430139644858,-7.419574429994252e-05,-7.419574429994252e-05,0.0011673430139644858,0.0011673430139644858,-0.00022774197435286038,-0.00022774197435286038,0.0011673430139644858,0.0011673430139644858,-0.00022774197435286038,-0.00022774197435286038,0.0011673430139644858,0.0011673430139644858
2019-08-02,-0.01388727472904948,-0.01388727472904948,-0.016594554559537202,-0.016594554559537202,-0.006562444733954037,-0.006562444733954037,-0.01363195828967796,-0.01363195828967796,-0.006562444733954037,-0.006562444733954037,-0.010202453404538462,-0.010202453404538462,-0.006562444733954037,-0.006562444733954037,-0.010202453404538462,-0.010202453404538462,-0.006562444733954037,-0.006562444733954037
2019-08-05,-0.014367288301568758,-0.0025000000000000005,-0.03784391930716084,-0.0025,-0.011712068852200636,-0.0025,-0.028038094551576395,-0.0025,-0.011712068852200636,-0.0025,-0.016382481275939983,-0.0025,-0.011712068852200636,-0.0025,-0.016382481275939983,-0.0025,-0.011712068852200636,-0.0025
2019-08-06,-0.0014650770846948943,0.0,-0.0025383780923354366,0.0,-0.006672068239271439,0.0,-0.005915362195718965,0.0,-0.006672068239271439,0.0,-0.005053320571428489,0.0,-0.006672068239271439,0.0,-0.005053320571428489,0.0,-0.006672068239271439,0.0
2019-08-07,0.004322111343030197,0.0,0.009421957162437008,0.0,0.01359147807995753,0.0,0.008112862662313414,0.0,0.01359147807995753,0.0,0.009329384203253488,0.0,0.01359147807995753,0.0,0.009329384203253488,0.0,0.01359147807995753,0.0
2019-08-08,0.014229403786868051,0.0,0.0210434458474408,0.0,0.003051994910493183,0.0,0.010336656186833082,0.0,0.003051994910493183,0.0,0.015547931593294277,0.0,0.003051994910493183,0.0,0.015547931593294277,0.0,0.003051994910493183,0.0
2019-08-12,0.0037092014147835153,0.0,-0.0013647738240468057,0.0,0.004240748850364934,0.0,-0.0009884149550255068,0.0,0.004240748850364934,0.0,0.0023351265441875933,0.0,0.004240748850364934,0.0,0.0023351265441875933,0.0,0.004240748850364934,0.0
2019-08-13,-0.005538824425577235,0.0,-0.0012407749543377426,0.0,-0.002095654200508168,0.0,-0.00641765034511005,0.0,-0.002095654200508168,0.0,-0.00450219184801206,0.0,-0.002095654200508168,0.0,-0.00450219184801206,0.0,-0.002095654200508168,0.0
2019-08-14,0.008434438258814835,0.0,0.015501089702538051,0.0,0.014103246764845645,0.0,0.00957152407458365,0.0,0.014103246764845645,0.0,0.0064136951926577835,0.0,0.014103246764845645,0.0,0.0064136951926577835,0.0,0.014103246764845645,0.0
2019-08-15,-0.008411532511958437,0.0,-0.00440372926905306,0.0,-0.007191092197304738,0.0,-0.007146066878836955,0.0,-0.007191092197304738,0.0,-0.010003174281839507,0.0,-0.007191092197304738,0.0,-0.010003174281839507,0.0,-0.007191092197304738,0.0
2019-08-16,0.00668731678086875,0.0,0.006559726005806477,0.0,0.004333126309382651,0.0,0.0073932714564184385,0.0,0.004333126309382651,0.0,0.006369885507427238,0.0,0.004333126309382651,0.0,0.006369885507427238,0.0,0.004333126309382651,0.0
2019-08-19,0.011280320620311061,0.00878032062031106,0.012727141765700868,0.010227141765700868,-0.0021886056730005266,-0.004688605673000527,0.00993406571741663,0.00743406571741663,-0.0021886056730005266,-0.004688605673000527,0.011150357711419041,0.008650357711419041,-0.0021886056730005266,-0.004688605673000527,0.011150357711419041,0.008650357711419041,-0.0021886056730005266,-0.004688605673000527
2019-08-20,0.005915942991720781,0.005915942991720781,-0.0004970206828692758,-0.0004970206828692758,-0.0041429436939932895,-0.0041429436939932895,0.002073872345634109,0.002073872345634109,-0.0041429436939932895,-0.0041429436939932895,0.00033209329572687625,0.00033209329572687625,-0.0041429436939932895,-0.0041429436939932895,0.00033209329572687625,0.00033209329572687625,-0.0041429436939932895,-0.0041429436939932895
2019-08-21,0.011372791133097634,0.011372791133097634,0.0007395667961737958,0.0007395667961737958,0.006091148580644412,0.006091148580644412,0.0001734268932605085,0.0001734268932605085,0.006091148580644412,0.006091148580644412,0.007892157952169628,0.007892157952169628,0.006091148580644412,0.006091148580644412,0.007892157952169628,0.007892157952169628,0.006091148580644412,0.006091148580644412
2019-08-22,0.004279835558114896,0.004279835558114896,0.003666399728940095,0.003666399728940095,0.0022193285300000087,0.0022193285300000087,0.0014232434929131068,0.0014232434929131068,0.0022193285300000087,0.0022193285300000087,0.00409062607457585,0.00409062607457585,0.0022193285300000087,0.0022193285300000087,0.00409062607457585,0.00409062607457585,0.0022193285300000087,0.0022193285300000087
2019-08-23,-0.0005084119650230893,-0.0005084119650230893,-0.006653883846232778,-0.006653883846232778,-0.0065975108360497026,-0.0065975108360497026,-0.004607190340891443,-0.004607190340891443,-0.0065975108360497026,-0.0065975108360497026,-0.008124244653523238,-0.008124244653523238,-0.0065975108360497026,-0.0065975108360497026,-0.008124244653523238,-0.008124244653523238,-0.0065975108360497026,-0.0065975108360497026
2019-08-26,-0.015399865264749827,-0.015399865264749827,-0.02251036022062128,-0.02251036022062128,-0.011307503002494501,-0.011307503002494501,-0.015469582243726243,-0.015469582243726243,-0.011307503002494501,-0.011307503002494501,-0.013695197617126911,-0.013695197617126911,-0.011307503002494501,-0.011307503002494501,-0.013695197617126911,-0.013695197617126911,-0.011307503002494501,-0.011307503002494501
2019-08-27,0.010850357364579748,0.010850357364579748,0.0074788514552510035,0.0074788514552510035,0.0011302396127521874,0.0011302396127521874,0.0034998208276945005,0.0034998208276945005,0.0011302396127521874,0.0011302396127521874,0.009020732523908686,0.009020732523908686,0.0011302396127521874,0.0011302396127521874,0.009020732523908686,0.009020732523908686,0.0011302396127521874,0.0011302396127521874
2019-08-28,-0.003652115345906281,-0.003652115345906281,-0.007624207814573092,-0.007624207814573092,0.0015834849074178314,0.0015834849074178314,-0.0029538353617945766,-0.0029538353617945766,0.0015834849074178314,0.0015834849074178314,-0.0008951466229248988,-0.0008951466229248988,0.0015834849074178314,0.0015834849074178314,-0.0008951466229248988,-0.0008951466229248988,0.0015834849074178314,0.0015834849074178314
2019-08-29,-0.002224718416645596,-0.002224718416645596,0.006947098476677894,0.006947098476677894,-0.0034017095251388796,-0.0034017095251388796,0.0006600936772043987,0.0006600936772043987,-0.0034017095251388796,-0.0034017095251388796,-0.000859829623001625,-0.000859829623001625,-0.0034017095251388796,-0.0034017095251388796,-0.000859829623001625,-0.000859829623001625,-0.0034017095251388796,-0.0034017095251388796
2019-08-30,0.00433077035797021,0.00433077035797021,0.015746858823502775,0.015746858823502775,0.00872578237733429,0.00872578237733429,0.012864276106443974,0.012864276106443974,0.00872578237733429,0.00872578237733429,0.012678510146868278,0.012678510146868278,0.00872578237733429,0.00872578237733429,0.012678510146868278,0.012678510146868278,0.00872578237733429,0.00872578237733429
2019-09-02,0.0048307272381675715,0.0048307272381675715,0.014192598989701157,0.014192598989701157,-0.007051177610955305,-0.007051177610955305,0.01128966453971586,0.01128966453971586,-0.007051177610955305,-0.007051177610955305,0.007564566909291718,0.007564566909291718,-0.007051177610955305,-0.007051177610955305,0.007564566909291718,0.007564566909291718,-0.007051177610955305,-0.007051177610955305
2019-09-03,-0.00017037685771173507,-0.00017037685771173507,-0.0010621234880190625,-0.0010621234880190625,0.00444886489275681,0.00444886489275681,0.001089842369162241,0.001089842369162241,0.00444886489275681,0.00444886489275681,0.001948539561855216,0.001948539561855216,0.00444886489275681,0.00444886489275681,0.001948539561855216,0.001948539561855216,0.00444886489275681,0.00444886489275681
2019-09-04,0.0070820601704200455,0.0070820601704200455,0.028876260744394845,0.028876260744394845,0.016222078770305737,0.016222078770305737,0.015626319137819814,0.015626319137819814,0.016222078770305737,0.016222078770305737,0.014592505341796527,0.014592505341796527,0.016222078770305737,0.016222078770305737,0.014592505341796527,0.014592505341796527,0.016222078770305737,0.016222078770305737
2019-09-05,0.0010011358435976889,0.0010011358435976889,-0.0037958341902853527,-0.0037958341902853527,-0.005028407250700001,-0.005028407250700001,0.00026150465578184145,0.00026150465578184145,-0.005028407250700001,-0.005028407250700001,-0.0014712502387688488,-0.0014712502387688488,-0.005028407250700001,-0.005028407250700001,-0.0014712502387688488,-0.0014712502387688488,-0.005028407250700001,-0.005028407250700001
2019-09-06,-0.0013459732878441377,-0.0013459732878441377,0.002459721185343766,0.002459721185343766,-0.0067301806663012664,-0.0067301806663012664,-0.0014431383560102764,-0.0014431383560102764,-0.0067301806663012664,-0.0067301806663012664,-0.0023509571574698014,-0.0023509571574698014,-0.0067301806663012664,-0.0067301806663012664,-0.0023509571574698014,-0.0023509571574698014,-0.0067301806663012664,-0.0067301806663012664
2019-09-09,-0.004903681667895023,-0.004903681667895023,-0.004363757610457597,-0.004363757610457597,0.0007403793626729605,0.0007403793626729605,-0.004914896823942683,-0.004914896823942683,0.0007403793626729605,0.0007403793626729605,-0.0034177702373547015,-0.0034177702373547015,0.0007403793626729605,0.0007403793626729605,-0.0034177702373547015,-0.0034177702373547015,0.0007403793626729605,0.0007403793626729605
2019-09-10,-0.0021452798845480706,-0.0021452798845480706,-0.013350277541724954,-0.013350277541724954,-0.0018112552306795426,-0.0018112552306795426,-0.009432372732913807,-0.009432372732913807,-0.0018112552306795426,-0.0018112552306795426,-0.005727702258863106,-0.005727702258863106,-0.0018112552306795426,-0.0018112552306795426,-0.005727702258863106,-0.005727702258863106,-0.0018112552306795426,-0.0018112552306795426
2019-09-11,0.002365746804108454,-0.0025000000000000005,-0.0063307018838992596,-0.0025,-0.0005143916380997426,-0.0025,-0.0027946957541232225,-0.0025,-0.0005143916380997426,-0.0025,-0.003391887626847088,-0.0024999999999999996,-0.0005143916380997426,-0.0025,-0.003391887626847088,-0.0024999999999999996,-0.0005143916380997426,-0.0025
2019-09-12,0.0015812042867009754,-0.0009187957132990251,0.008099924562970996,0.005599924562970995,0.006572351745574273,0.0040723517455742726,0.005746566555963961,0.0032465665559639613,0.006572351745574273,0.0040723517455742726,0.007290686620835921,0.0047906866208359215,0.006572351745574273,0.0040723517455742726,0.007290686620835921,0.0047906866208359215,0.006572351745574273,0.0040723517455742726
2019-09-16,-0.0051433384824525665,-0.0051433384824525665,-0.002130987575420096,-0.002130987575420096,-0.008538113670979203,-0.008538113670979203,-0.0004892959665481646,-0.0004892959665481646,-0.008538113670979203,-0.008538113670979203,-0.0030744027021949844,-0.0030744027021949844,-0.008538113670979203,-0.008538113670979203,-0.0030744027021949844,-0.0030744027021949844,-0.008538113670979203,-0.008538113670979203
2019-09-17,-0.00022847579951372225,-0.0025000000000000005,-0.001956584092730318,-0.0025,0.011195257004845582,-0.0025,0.0010247000164621657,-0.0025,0.011195257004845582,-0.0025,0.00117072988710242,-0.0024999999999999996,0.011195257004845582,-0.0025,0.00117072988710242,-0.0024999999999999996,0.011195257004845582,-0.0025
2019-09-18,0.005201981072894811,0.002701981072894811,0.006900801240233779,0.004400801240233778,0.001237441189909122,-0.001262558810090878,0.005216625125331321,0.0027166251253313207,0.001237441189909122,-0.001262558810090878,0.0038086389391588133,0.0013086389391588136,0.001237441189909122,-0.001262558810090878,0.0038086389391588133,0.0013086389391588136,0.001237441189909122,-0.001262558810090878
2019-09-19,0.0062167441399038695,0.0062167441399038695,0.000818439171863816,0.000818439171863816,0.014920527304971842,0.014920527304971842,0.002366688950470797,0.002366688950470797,0.014920527304971842,0.014920527304971842,0.005768186743302174,0.005768186743302174,0.014920527304971842,0.014920527304971842,0.005768186743302174,0.005768186743302174,0.014920527304971842,0.014920527304971842
2019-09-20,0.008760501110471495,0.008760501110471495,4.3671117041021524e-05,4.3671117041021524e-05,0.027151018817178074,0.027151018817178074,-0.0001942742086945672,-0.0001942742086945672,0.027151018817178074,0.027151018817178074,0.008687883980739964,0.008687883980739964,0.027151018817178074,0.027151018817178074,0.008687883980739964,0.008687883980739964,0.027151018817178074,0.027151018817178074
2019-09-23,0.002560733128080966,0.002560733128080966,0.016212660009271265,0.016212660009271265,0.00801652724563967,0.00801652724563967,0.010199326312450996,0.010199326312450996,0.00801652724563967,0.00801652724563967,0.007865971900314872,0.007865971900314872,0.00801652724563967,0.00801652724563967,0.007865971900314872,0.007865971900314872,0.00801652724563967,0.00801652724563967
2019-09-24,-0.0005706179874150053,-0.0005706179874150053,-0.006685914131734561,-0.006685914131734561,-0.007746244813989139,-0.007746244813989139,-0.005937697298350076,-0.005937697298350076,-0.007746244813989139,-0.007746244813989139,-0.005837755258304933,-0.005837755258304933,-0.007746244813989139,-0.007746244813989139,-0.005837755258304933,-0.005837755258304933,-0.007746244813989139,-0.007746244813989139
2019-09-25,-0.004935289723170201,-0.004935289723170201,-0.011368149408975214,-0.011368149408975214,0.004735940072728095,0.004735940072728095,-0.005080804634574632,-0.005080804634574632,0.004735940072728095,0.004735940072728095,-0.003303044514432133,-0.003303044514432133,0.004735940072728095,0.004735940072728095,-0.003303044514432133,-0.003303044514432133,0.004735940072728095,0.004735940072728095
2019-09-26,-0.00045619560834917275,-0.00045619560834917275,-0.0063979025920069,-0.0063979025920069,0.001980989986173992,0.001980989986173992,-0.0027086268420836394,-0.0027086268420836394,0.001980989986173992,0.001980989986173992,-0.0007902928302755488,-0.0007902928302755488,0.001980989986173992,0.001980989986173992,-0.0007902928302755488,-0.0007902928302755488,0.001980989986173992,0.001980989986173992
2019-09-27,-0.010983363925958145,-0.010983363925958145,-0.014829461511856936,-0.014829461511856936,-0.017655647962594778,-0.017655647962594778,-0.010899090307921477,-0.010899090307921477,-0.017655647962594778,-0.017655647962594778,-0.013725368665016868,-0.013725368665016868,-0.017655647962594778,-0.017655647962594778,-0.013725368665016868,-0.013725368665016868,-0.017655647962594778,-0.017655647962594778
2019-10-01,0.003022489672243572,-0.0025000000000000005,-0.001116369708700438,-0.0025,0.009830141916927994,-0.0025,0.01451541310468658,-0.0025,0.009830141916927994,-0.0025,0.01082015128860836,-0.0024999999999999996,0.009830141916927994,-0.0025,0.01082015128860836,-0.0024999999999999996,0.009830141916927994,-0.0025
2019-10-02,0.0012981855977097134,0.0,-0.0012680367289464424,0.0,-0.004178856416215487,0.0,-0.00455954856238242,0.0,-0.004178856416215487,0.0,-0.0024010640310316344,0.0,-0.004178856416215487,0.0,-0.0024010640310316344,0.0,-0.004178856416215487,0.0
2019-10-03,-0.0009182098541791418,-0.0034182098541791425,-0.003386047885394983,-0.005886047885394983,-0.0010532210834676703,-0.0035532210834676703,-0.005438962196763953,-0.007938962196763953,-0.0010532210834676703,-0.0035532210834676703,-0.004302094642802119,-0.006802094642802119,-0.0010532210834676703,-0.0035532210834676703,-0.004302094642802119,-0.006802094642802119,-0.0010532210834676703,-0.0035532210834676703
2019-10-04,0.0016759940886213625,0.0016759940886213625,0.0038263028172715653,0.0038263028172715653,0.007797287828795629,0.007797287828795629,0.00440312880084851,0.00440312880084851,0.007797287828795629,0.007797287828795629,0.0031616278187717606,0.0031616278187717606,0.007797287828795629,0.007797287828795629,0.0031616278187717606,0.0031616278187717606,0.007797287828795629,0.007797287828795629
2019-10-07,-0.0027724771209386334,-0.0027724771209386334,0.0005456229890487218,0.0005456229890487218,0.02098149828846585,0.02098149828846585,0.008864468959418982,0.008864468959418982,0.02098149828846585,0.02098149828846585,0.0052740808829660184,0.0052740808829660184,0.02098149828846585,0.02098149828846585,0.0052740808829660184,0.0052740808829660184,0.02098149828846585,0.02098149828846585
2019-10-08,-0.0016537190939622925,-0.0016537190939622925,0.0022575023917432713,0.0022575023917432713,-0.0006578557345576219,-0.0006578557345576219,-0.002851461203549322,-0.002851461203549322,-0.0006578557345576219,-0.0006578557345576219,-0.0012393606555021106,-0.0012393606555021106,-0.0006578557345576219,-0.0006578557345576219,-0.0012393606555021106,-0.0012393606555021106,-0.0006578557345576219,-0.0006578557345576219
2019-10-09,-0.00448904258242244,-0.00448904258242244,-0.011796064505212134,-0.011796064505212134,-0.009093031790554623,-0.009093031790554623,-0.007364283170826724,-0.007364283170826724,-0.009093031790554623,-0.009093031790554623,-0.006416966031293612,-0.006416966031293612,-0.009093031790554623,-0.009093031790554623,-0.006416966031293612,-0.006416966031293612,-0.009093031790554623,-0.009093031790554623
2019-10-14,0.0017355031157593626,-0.0025000000000000005,-0.0010076269276783514,-0.0025,0.005100814302046591,-0.0025,0.001757066390232431,-0.0025,0.005100814302046591,-0.0025,0.002338676760563541,-0.0025,0.005100814302046591,-0.0025,0.002338676760563541,-0.0025,0.005100814302046591,-0.0025
2019-10-15,0.0025635568075028647,6.355680750286426e-05,-0.003246323810645358,-0.0057463238106453575,0.0012316941826638894,-0.0012683058173361106,-0.0011879326953933124,-0.0036879326953933125,0.0012316941826638894,-0.0012683058173361106,-0.002060812265884145,-0.0045608122658841455,0.0012316941826638894,-0.0012683058173361106,-0.002060812265884145,-0.0045608122658841455,0.0012316941826638894,-0.0012683058173361106
2019-10-16,0.004761761391902512,0.004761761391902512,0.013724269205996854,0.013724269205996854,-0.0023664494188511687,-0.0023664494188511687,0.004876628676130468,0.004876628676130468,-0.0023664494188511687,-0.0023664494188511687,0.006502438457829693,0.006502438457829693,-0.0023664494188511687,-0.0023664494188511687,0.006502438457829693,0.006502438457829693,-0.0023664494188511687,-0.0023664494188511687
2019-10-17,0.010530736256223762,-0.0025000000000000005,-0.001800101762150997,-0.0025,0.0008312030572342755,-0.0025,-0.0005341791305669586,-0.0025,0.0008312030572342755,-0.0025,-0.001125800767707143,-0.0025,0.0008312030572342755,-0.0025,-0.001125800767707143,-0.0025,0.0008312030572342755,-0.0025
2019-10-18,0.0127761545796308,0.010276154579630799,0.004985239636827355,0.0024852396368273554,0.015277950965113724,0.012777950965113723,0.0066686328022769635,0.004168632802276964,0.015277950965113724,0.012777950965113723,0.00956651049974,0.007066510499739999,0.015277950965113724,0.012777950965113723,0.00956651049974,0.007066510499739999,0.015277950965113724,0.012777950965113723
2019-10-21,0.0006983539757952004,0.0006983539757952004,-0.009156016221692443,-0.009156016221692443,-0.00720934141264884,-0.00720934141264884,-0.006460172260963282,-0.006460172260963282,-0.00720934141264884,-0.00720934141264884,-0.004671132609333598,-0.004671132609333598,-0.00720934141264884,-0.00720934141264884,-0.004671132609333598,-0.004671132609333598,-0.00720934141264884,-0.00720934141264884
2019-10-22,0.0006509430029741172,0.0006509430029741172,0.0035538896941975876,0.0035538896941975876,-0.0052234732659772465,-0.0052234732659772465,0.0007535270907365389,0.0007535270907365389,-0.0052234732659772465,-0.0052234732659772465,-0.0015009134995861088,-0.0015009134995861088,-0.0052234732659772465,-0.0052234732659772465,-0.0015009134995861088,-0.0015009134995861088,-0.0052234732659772465,-0.0052234732659772465
2019-10-23,0.0017805524703743483,0.0017805524703743483,0.012567496038201422,0.012567496038201422,-0.0006378758576038035,-0.0006378758576038035,0.007893132124884718,0.007893132124884718,-0.0006378758576038035,-0.0006378758576038035,0.003943668108852041,0.003943668108852041,-0.0006378758576038035,-0.0006378758576038035,0.003943668108852041,0.003943668108852041,-0.0006378758576038035,-0.0006378758576038035
2019-10-24,0.008067647783590249,0.008067647783590249,0.00514047790702299,0.00514047790702299,0.0046955287558535785,0.0046955287558535785,0.007087288548037097,0.007087288548037097,0.0046955287558535785,0.0046955287558535785,0.0057628390456255195,0.0057628390456255195,0.0046955287558535785,0.0046955287558535785,0.0057628390456255195,0.0057628390456255195,0.0046955287558535785,0.0046955287558535785
2019-10-25,0.004671306561727033,0.004671306561727033,0.004725042555399983,0.004725042555399983,-0.0037129663873211594,-0.0037129663873211594,0.002197777798480838,0.002197777798480838,-0.0037129663873211594,-0.0037129663873211594,0.0015906254913568266,0.0015906254913568266,-0.0037129663873211594,-0.0037129663873211594,0.0015906254913568266,0.0015906254913568266,-0.0037129663873211594,-0.0037129663873211594
2019-10-28,0.006040862246675007,0.006040862246675007,0.0035116962881484256,0.0035116962881484256,0.013145239685238397,0.013145239685238397,0.0075250750988763,0.0075250750988763,0.013145239685238397,0.013145239685238397,0.0062098359715259885,0.0062098359715259885,0.013145239685238397,0.013145239685238397,0.0062098359715259885,0.0062098359715259885,0.013145239685238397,0.013145239685238397
2019-10-29,-0.004700943276008268,-0.004700943276008268,-0.006482818386208034,-0.006482818386208034,0.001630029574972075,0.001630029574972075,-0.00369879296839265,-0.00369879296839265,0.001630029574972075,0.001630029574972075,-0.004133621607233073,-0.004133621607233073,0.001630029574972075,0.001630029574972075,-0.004133621607233073,-0.004133621607233073,0.001630029574972075,0.001630029574972075
2019-10-30,0.0067927725772327485,0.0067927725772327485,0.006080894151143724,0.006080894151143724,0.011269498829018731,0.011269498829018731,0.00693037556583448,0.00693037556583448,0.011269498829018731,0.011269498829018731,0.00807039661669128,0.00807039661669128,0.011269498829018731,0.011269498829018731,0.00807039661669128,0.00807039661669128,0.011269498829018731,0.011269498829018731
2019-10-31,-0.0015337854523616164,-0.0015337854523616164,-0.0012599152901630489,-0.0012599152901630489,0.003820232201061341,0.003820232201061341,-0.0015807417019261247,-0.0015807417019261247,0.003820232201061341,0.003820232201061341,-0.0002997823067997828,-0.0002997823067997828,0.003820232201061341,0.003820232201061341,-0.0002997823067997828,-0.0002997823067997828,0.003820232201061341,0.003820232201061341
2019-11-01,0.001296626830844555,-0.0025,-0.012768290228142432,-0.0025,-0.00370802959618408,-0.0025,-0.007610039800767688,-0.0025,-0.00370802959618408,-0.0025,-0.00601774175180532,-0.0025,-0.00370802959618408,-0.0025,-0.00601774175180532,-0.0025,-0.00370802959618408,-0.0025
