date,Full_EW,Full_EW_timed,TV_top5,TV_top5_timed,TV_top10,TV_top10_timed,TV_top15,TV_top15_timed,TV_top20,TV_top20_timed,TV_top25,TV_top25_timed,TV_top30,TV_top30_timed
2017-11-08,0.0015251372403749742,0.0015251372403749742,-0.013967973928021604,-0.013967973928021604,0.0064765353675397385,0.0064765353675397385,0.003753723576089637,0.003753723576089637,0.0020392810783039284,0.0020392810783039284,-0.002640035727480909,-0.002640035727480909,0.0018377904404808434,0.0018377904404808434
2017-11-09,-0.010033878766379825,-0.010033878766379825,-0.014897035017001748,-0.014897035017001748,-0.01717334905036263,-0.01717334905036263,-0.013779531721877026,-0.013779531721877026,-0.0149247772642212,-0.0149247772642212,-0.016101785946462478,-0.016101785946462478,-0.014694913998378167,-0.014694913998378167
2017-11-10,0.005026617508629363,0.005026617508629363,-0.01982487982711143,-0.01982487982711143,-0.009335425534013942,-0.009335425534013942,-0.005613817576191963,-0.005613817576191963,-0.0036766080834404963,-0.0036766080834404963,-0.002481530895387118,-0.002481530895387118,0.0007724675311079198,0.0007724675311079198
2017-11-13,-0.009851132603895939,-0.002499999999999999,-0.03762886154190499,-0.0025,-0.01607070271491309,-0.0025,-0.01600103908172113,-0.0025,-0.009721950827758064,-0.0025000000000000005,-0.01300290140449245,-0.0025,-0.01237108209330506,-0.0025
2017-11-14,-0.003713476583379439,0.0,0.013743522484055637,0.0,0.0012755289511750872,0.0,-0.0007091578786968459,0.0,-0.0023290619249981877,0.0,-0.004284813746232668,0.0,-0.002184401013070855,0.0
2017-11-15,0.002274784076431374,0.0,-0.004274851415507941,0.0,0.01372748304872954,0.0,0.008892402433075052,0.0,0.00698439927920655,0.0,0.010323331028155198,0.0,0.006884324757361405,0.0
2017-11-16,0.003154301305900418,0.0,-0.003428668469167429,0.0,-0.005041521879116152,0.0,-0.0005712694484096759,0.0,0.0009400606810448077,0.0,0.0023250918383436797,0.0,0.0017014667790750486,0.0
2017-11-17,0.004134183752157047,0.0,0.009272149809563413,0.0,0.009851838181860717,0.0,0.006144411079040039,0.0,0.008053311736250379,0.0,0.006369976081600303,0.0,0.00959542905034549,0.0
2017-11-20,-0.0040371130042200585,-0.006537113004220059,-0.0017764516909500871,-0.004276451690950088,-0.006806140331929202,-0.009306140331929202,-0.0017567130678752593,-0.00425671306787526,-0.0019238644181627969,-0.004423864418162797,-0.0029586413754015255,-0.005458641375401526,-0.0034777012973839397,-0.00597770129738394
2017-11-21,0.006883566116457139,-0.0025,-0.0034636714146862426,-0.0025,0.010549927622773937,-0.0025,0.013390348131908685,-0.0025,0.011464897786456424,-0.0025000000000000005,0.011805832989526277,-0.0025,0.009873918276238743,-0.0025
2017-11-22,0.001353713680365805,-0.001146286319634195,0.011348734622287714,0.008848734622287713,0.010389869690569042,0.007889869690569042,0.010391428727734815,0.007891428727734814,0.012330364708921909,0.009830364708921908,0.008448507112651847,0.005948507112651847,0.004745387274042019,0.0022453872740420193
2017-11-23,0.006293172510522602,0.006293172510522602,-0.005699903389497973,-0.005699903389497973,0.0007797280761538964,0.0007797280761538964,0.004533584683390541,0.004533584683390541,0.009048129891733349,0.009048129891733349,0.008209158829917702,0.008209158829917702,0.010608697362937085,0.010608697362937085
2017-11-24,0.0034566354403533167,0.0034566354403533167,0.009840315605137605,0.009840315605137605,0.00656115923514612,0.00656115923514612,0.0063692257468698004,0.0063692257468698004,0.007105855721236415,0.007105855721236415,0.00596830340277394,0.00596830340277394,0.006771286770171606,0.006771286770171606
2017-11-27,-0.0044650509501667395,-0.0044650509501667395,-0.021278857169379852,-0.021278857169379852,-0.015365891739983461,-0.015365891739983461,-0.012981912946446943,-0.012981912946446943,-0.012327855668039301,-0.012327855668039301,-0.009878960207311636,-0.009878960207311636,-0.007728002445635519,-0.007728002445635519
2017-11-28,-1.6754266069175456e-05,-1.6754266069175456e-05,-0.014514277984859738,-0.014514277984859738,-0.006193953062174263,-0.006193953062174263,-0.00626964386196951,-0.00626964386196951,-0.003894080767909736,-0.003894080767909736,-0.0028596926815901377,-0.0028596926815901377,-0.00027717565653554056,-0.00027717565653554056
2017-11-29,0.003993387173814024,0.003993387173814024,-0.015375548758999314,-0.015375548758999314,-0.000708260242116077,-0.000708260242116077,0.006348738173521781,0.006348738173521781,0.010117813127814713,0.010117813127814713,0.00918041036089602,0.00918041036089602,0.007794214290861868,0.007794214290861868
2017-11-30,-0.008350137464756149,-0.008350137464756149,-0.0058867779774146155,-0.0058867779774146155,-0.009387792912047556,-0.009387792912047556,-0.009914562347956173,-0.009914562347956173,-0.01421411652213445,-0.01421411652213445,-0.01416149087234682,-0.01416149087234682,-0.016607499473188164,-0.016607499473188164
2017-12-01,-0.00599374170918054,-0.00599374170918054,-0.007856949458275773,-0.007856949458275773,-0.006675995831006955,-0.006675995831006955,-0.010354932630514872,-0.010354932630514872,-0.009432707600639263,-0.009432707600639263,-0.011754790196280274,-0.011754790196280274,-0.011409613542659703,-0.011409613542659703
2017-12-04,-0.00125158914986997,-0.0024999999999999996,-0.006971174123932668,-0.0025,-0.013051530904521859,-0.0025,-0.01389637254842129,-0.0025,-0.009906263453331406,-0.0025000000000000005,-0.006882255972966584,-0.0025,-0.006093190507828457,-0.0025
2017-12-05,-0.011390342784756263,0.0,0.006500932081659095,0.0,-0.006495083459839335,0.0,-0.014042613184228538,0.0,-0.02284150924484209,0.0,-0.021394727925535338,0.0,-0.01942066520329671,0.0
2017-12-06,-0.01002619406976832,0.0,-0.018420801067952165,0.0,-0.0070447523007362125,0.0,-0.010950457056463685,0.0,-0.009677356902167757,0.0,-0.006723398275219695,0.0,-0.00895524547685872,0.0
2017-12-07,-0.009488378680693566,0.0,-0.040726910751310325,0.0,-0.028761433198031254,0.0,-0.023652333048346273,0.0,-0.022293151096428796,0.0,-0.02041892411470648,0.0,-0.017735741981716856,0.0
2017-12-08,0.01021926975011697,0.0,0.02007316088821651,0.0,0.015884798782964216,0.0,0.00984089908997939,0.0,0.01392391430330327,0.0,0.015561885924434674,0.0,0.014072516447811129,0.0
2017-12-11,0.01260580196610586,0.0,0.009736800594576045,0.0,0.01902018367331785,0.0,0.018868396354403554,0.0,0.01980360297024451,0.0,0.02203110692925165,0.0,0.02078774461290145,0.0
2017-12-12,-0.007134534894414479,0.0,-0.0279558194517106,0.0,-0.01953295198118571,0.0,-0.01695882718462386,0.0,-0.01615555341158734,0.0,-0.015180370086019601,0.0,-0.012623580244784572,0.0
2017-12-13,0.0034044691359689976,0.0,0.019714928375075096,0.0,0.009295434667169946,0.0,0.005567014770317705,0.0,0.0072725318600144265,0.0,0.0053857266904736925,0.0,0.004773882788267658,0.0
2017-12-14,0.00328440160101516,0.0008339065515102096,0.007665666700911223,0.0051656667009112225,0.008363515751229256,0.005863515751229256,0.008011759440407922,0.005511759440407922,0.005829629524538866,0.003329629524538865,0.0008705064510935357,-0.0016294935489064642,0.0008721302342958834,-0.0016278697657041165
2017-12-15,-0.00014112057007530538,-0.00014112057007530538,0.0009452189740027481,0.0009452189740027481,-0.007410149126263642,-0.007410149126263642,-0.0060787751242374535,-0.0060787751242374535,-0.00535019342021888,-0.00535019342021888,-0.006468696502933065,-0.006468696502933065,-0.0053146708396779145,-0.0053146708396779145
2017-12-18,0.0063874643208277695,-0.0025,-0.004183363264149232,-0.0025,-0.005078184244311746,-0.0025,-0.004580781629559505,-0.0025,0.0021716641696593545,-0.0025000000000000005,0.0015072998106614131,-0.0025,0.001093043803552792,-0.0025
2017-12-19,-0.001322305273079338,0.0,0.005615323887517797,0.0,0.004768555785713124,0.0,-0.000821686431882695,0.0,-0.0017042501506706275,0.0,-0.002000375087835637,0.0,-0.003580074283747629,0.0
2017-12-20,0.008621461751879188,0.006121461751879187,0.007183284538054413,0.004683284538054413,0.0070374388605400125,0.004537438860540012,0.006294971746353857,0.003794971746353857,0.012187631971820741,0.00968763197182074,0.012748314033107992,0.010248314033107992,0.011528529153178438,0.009028529153178437
2017-12-21,0.0010090038922646524,0.0010090038922646524,-0.006659011991867581,-0.006659011991867581,-0.004206113449671013,-0.004206113449671013,-0.010149407094675768,-0.010149407094675768,-0.005193734966530595,-0.005193734966530595,-0.00515358271973835,-0.00515358271973835,-0.004150977776156876,-0.004150977776156876
2017-12-22,0.0019427691971700824,0.0019427691971700824,0.000844547162263032,0.000844547162263032,-0.0023913536813616305,-0.0023913536813616305,-0.0005246600099096722,-0.0005246600099096722,0.0035271177367099,0.0035271177367099,0.004593720061454566,0.004593720061454566,0.004200555674169944,0.004200555674169944
2017-12-25,0.00039573929747234004,0.00039573929747234004,-0.012595471140843474,-0.012595471140843474,-0.012865764465868556,-0.012865764465868556,-0.005467604415926886,-0.005467604415926886,-0.003022088301768339,-0.003022088301768339,-0.00020858476892092172,-0.00020858476892092172,-0.0015036189794001892,-0.0015036189794001892
2017-12-26,-0.01443260915237649,-0.01443260915237649,-0.02335164286864675,-0.02335164286864675,-0.028180795018482287,-0.028180795018482287,-0.023492531095812154,-0.023492531095812154,-0.025591090957538785,-0.025591090957538785,-0.023562466024293426,-0.023562466024293426,-0.020579515538780447,-0.020579515538780447
2017-12-27,0.0031713158621088458,-0.0025,0.00602500927216405,-0.0025,0.0015437963529225211,-0.0025,0.0012970017909998527,-0.0025,0.003755210172705587,-0.0025000000000000005,0.0022708945635977968,-0.0025,0.0025712166886469345,-0.0025
2017-12-28,0.009559469119458985,0.0,0.024152238618040656,0.0,0.025368078871764427,0.0,0.020067300690581782,0.0,0.016029768061297946,0.0,0.018117586210727992,0.0,0.015413879664620904,0.0
2017-12-29,0.005414490483609001,0.002914490483609001,0.007659910713514817,0.005159910713514817,0.006227615533870602,0.003727615533870602,0.005602958461854909,0.003102958461854909,0.0070975251310668565,0.004597525131066856,0.009234434893623631,0.006734434893623631,0.007728484453449562,0.005228484453449561
2018-01-02,0.005254380849234731,0.005254380849234731,-0.013224505209440653,-0.013224505209440653,-0.00956808378808479,-0.00956808378808479,-0.0029559879291596,-0.0029559879291596,-0.0032596068652569693,-0.0032596068652569693,-0.0005908330108388867,-0.0005908330108388867,0.00027877610452423345,0.00027877610452423345
2018-01-03,0.008451588491391153,0.008451588491391153,0.02363581036363227,0.02363581036363227,0.02880758717165932,0.02880758717165932,0.019616323979620015,0.019616323979620015,0.017133355208404612,0.017133355208404612,0.014979286459472331,0.014979286459472331,0.01620459234826227,0.01620459234826227
2018-01-04,0.010025461664065372,0.010025461664065372,-0.00014324114357031764,-0.00014324114357031764,-0.0031691539646700804,-0.0031691539646700804,0.0015115989302632023,0.0015115989302632023,0.008290061804797827,0.008290061804797827,0.008193218685134096,0.008193218685134096,0.00789079457615782,0.00789079457615782
2018-01-05,0.0009751498712984449,0.0009751498712984449,0.006640881585376568,0.006640881585376568,-8.415345824902554e-05,-8.415345824902554e-05,-0.002259139423887868,-0.002259139423887868,-0.002318019335398147,-0.002318019335398147,-0.001493361864810501,-0.001493361864810501,-0.001235429616632362,-0.001235429616632362
2018-01-08,-0.0073064220514311015,-0.0073064220514311015,-0.018214258564879817,-0.018214258564879817,-0.0002579447482818579,-0.0002579447482818579,-0.007313516222074961,-0.007313516222074961,-0.010838538585912556,-0.010838538585912556,-0.009703854760835691,-0.009703854760835691,-0.010147626932009598,-0.010147626932009598
2018-01-09,-0.005027683408389597,-0.005027683408389597,-0.011223120306720858,-0.011223120306720858,-0.013150943936533143,-0.013150943936533143,-0.00939530919139199,-0.00939530919139199,-0.008693030027436544,-0.008693030027436544,-0.0058663931385020095,-0.0058663931385020095,-0.004598899546636899,-0.004598899546636899
2018-01-10,-0.00793153999524702,-0.00793153999524702,-0.022459714905591045,-0.022459714905591045,-0.01801983714846749,-0.01801983714846749,-0.016708781532991504,-0.016708781532991504,-0.01702415615940015,-0.01702415615940015,-0.013953510834113452,-0.013953510834113452,-0.015316832811584928,-0.015316832811584928
2018-01-11,0.0049464438221803525,-0.0025,0.019473867509089127,-0.0025,0.01688613360904483,-0.0025,0.013840032594811296,-0.0025,0.00903214819323812,-0.0025,0.006826470625699867,-0.0025,0.008003098616839503,-0.0025
2018-01-12,0.008573392787010409,0.0,-0.00034414813304093315,0.0,0.0030381392204140716,0.0,0.0042746368760974655,0.0,0.006476699697992996,0.0,0.005923413380145898,0.0,0.006919844986032367,0.0
2018-01-15,0.0056905062985337365,0.0,0.01629209911889464,0.0,0.010703664693473704,0.0,0.008891433998698623,0.0,0.009587610344301962,0.0,0.009006043331797133,0.0,0.01049465857366765,0.0
2018-01-16,0.0035972586197779706,0.00114676357027302,-0.001528912483435763,-0.004028912483435763,0.0021812058904176704,-0.0003187941095823296,0.005611374709797009,0.003111374709797009,0.00587207793824865,0.0033720779382486496,0.005275961357135697,0.002775961357135697,0.0036488395536889576,0.0011488395536889576
2018-01-17,0.0006960091292408751,0.0006960091292408751,0.0029201223946584177,0.0029201223946584177,0.0023346337170692113,0.0023346337170692113,-0.0006877961853545278,-0.0006877961853545278,-0.0004031584662184787,-0.0004031584662184787,0.00041742511234010827,0.00041742511234010827,-0.00041350385728885835,-0.00041350385728885835
2018-01-18,0.001699598161191378,0.001699598161191378,0.013049341345709231,0.013049341345709231,0.012405270571583938,0.012405270571583938,0.00982090835443207,0.00982090835443207,0.0073046513825732635,0.0073046513825732635,0.005186341192814679,0.005186341192814679,0.0033129447662674184,0.0033129447662674184
2018-01-19,-0.0015290239471628122,-0.0015290239471628122,0.0008790598314039051,0.0008790598314039051,0.00012911421540159277,0.00012911421540159277,-0.0013577782001844342,-0.0013577782001844342,-0.0037481500832944716,-0.0037481500832944716,-0.0022143965869325204,-0.0022143965869325204,-0.001748685903006209,-0.001748685903006209
2018-01-22,0.0027175491058715855,0.0027175491058715855,0.006354802773278779,0.006354802773278779,0.005100323165365761,0.005100323165365761,0.0017999248401361647,0.0017999248401361647,0.00036885522252646553,0.00036885522252646553,0.0011148590494861478,0.0011148590494861478,0.004363383493116898,0.004363383493116898
2018-01-23,-0.0017419995070045349,-0.0017419995070045349,0.003363349736920096,0.003363349736920096,0.0020554209665479056,0.0020554209665479056,-0.00030440613464791273,-0.00030440613464791273,-0.0005878775693637095,-0.0005878775693637095,-0.0016112374861648418,-0.0016112374861648418,-0.0015840114779300991,-0.0015840114779300991
2018-01-24,0.0017234814297826398,0.0017234814297826398,0.0023727044106344633,0.0023727044106344633,0.0015233729539334776,0.0015233729539334776,0.005257440391828983,0.005257440391828983,0.002779293829452373,0.002779293829452373,0.0018221004051205416,0.0018221004051205416,0.0011605440905494019,0.0011605440905494019
2018-01-25,-0.0025706891585245734,-0.0025706891585245734,-0.007218616643449983,-0.007218616643449983,-0.004466515283414629,-0.004466515283414629,-0.006778380849077455,-0.006778380849077455,-0.007627200006048796,-0.007627200006048796,-0.006385674823913421,-0.006385674823913421,-0.005651821985839904,-0.005651821985839904
2018-01-26,0.002227977807648454,0.002227977807648454,-0.022167135489920265,-0.022167135489920265,-0.01460119091967136,-0.01460119091967136,-0.01019889829205336,-0.01019889829205336,-0.006376345789611583,-0.006376345789611583,-0.00511558018367448,-0.00511558018367448,-0.002218413902699982,-0.002218413902699982
2018-01-29,-0.0025488647447472427,-0.0025488647447472427,0.01591171021227691,0.01591171021227691,0.0067485024711088646,0.0067485024711088646,0.003584481154058812,0.003584481154058812,0.0021389675505022908,0.0021389675505022908,0.001828085087396847,0.001828085087396847,0.00044597181733354967,0.00044597181733354967
2018-01-30,-0.005262246634669946,-0.005262246634669946,-0.0067236127742944084,-0.0067236127742944084,-0.011122211400448445,-0.011122211400448445,-0.00846841095017512,-0.00846841095017512,-0.008758459746456887,-0.008758459746456887,-0.008919333092255118,-0.008919333092255118,-0.011088905963913868,-0.011088905963913868
2018-01-31,0.0014233559675991853,0.0014233559675991853,0.01810458174392027,0.01810458174392027,0.008973948213394069,0.008973948213394069,0.0036975305359071347,0.0036975305359071347,0.004806243762807051,0.004806243762807051,0.0043864075023543675,0.0043864075023543675,0.0049163582753191225,0.0049163582753191225
2018-02-01,0.0024128245891960848,0.0024128245891960848,-0.009527576853526254,-0.009527576853526254,-0.007921709406608324,-0.007921709406608324,-0.00023720577499661765,-0.00023720577499661765,0.001760395095578971,0.001760395095578971,0.0027391904867066735,0.0027391904867066735,0.004846338526302085,0.004846338526302085
2018-02-02,-0.0024226819842019473,-0.0024226819842019473,0.005512553194170921,0.005512553194170921,0.0038686987354146322,0.0038686987354146322,0.0014639439614041608,0.0014639439614041608,-0.0014531751660554985,-0.0014531751660554985,-0.0033835784602288667,-0.0033835784602288667,-0.004676102109206959,-0.004676102109206959
2018-02-05,-0.011395647539619488,-0.011395647539619488,-0.022858968237140176,-0.022858968237140176,-0.017580856965436698,-0.017580856965436698,-0.015702977138762033,-0.015702977138762033,-0.016667581318349355,-0.016667581318349355,-0.014549858683071916,-0.014549858683071916,-0.016122448979123325,-0.016122448979123325
2018-02-06,-0.0568383279913951,-0.0025,-0.07581159483904072,-0.0025,-0.06805829613857654,-0.0025,-0.06978081924591178,-0.0025000000000000005,-0.06925984175025843,-0.0025,-0.06309168084399042,-0.0025,-0.06568277333754301,-0.0025
2018-02-07,0.013547817255181373,0.0,0.016725090131740082,0.0,0.017552601811867595,0.0,0.021595126021812096,0.0,0.026560966307328994,0.0,0.018864800547450593,0.0,0.020645433411681673,0.0
2018-02-08,-0.005652436537157064,0.0,-0.027356592297200645,0.0,-0.018852283742340062,0.0,-0.014021956270890097,0.0,-0.013387128458120885,0.0,-0.011429362017366608,0.0,-0.010477439833022078,0.0
2018-02-09,-0.01598749302402183,0.0,-0.03008109810101083,0.0,-0.027263077344756415,0.0,-0.018814631994114314,0.0,-0.016790874385909635,0.0,-0.015506793503040087,0.0,-0.01689187573898848,0.0
2018-02-12,0.00567487084653353,0.0,-0.036135520015389604,0.0,-0.025128428944702644,0.0,-0.017985344491634307,0.0,-0.013019460109122622,0.0,-0.01131684068337791,0.0,-0.008925380417779363,0.0
2018-02-21,0.025200543212778915,0.0,0.04287862519936123,0.0,0.0497445858527418,0.0,0.04746218134684264,0.0,0.0422184896668416,0.0,0.03953647702173849,0.0,0.038326156675221684,0.0
2018-02-22,0.007848390512204916,0.005448390512204916,0.010813544909166861,0.00831354490916686,0.006949505134203404,0.004449505134203405,0.006475151667876134,0.003975151667876133,0.006283544491763816,0.0037835444917638157,0.007151370031499469,0.004651370031499468,0.010998986194615661,0.00849898619461566
2018-02-23,0.01253028908390307,0.01253028908390307,0.00922205350235401,0.00922205350235401,0.022846564930281643,0.022846564930281643,0.019205526415535076,0.019205526415535076,0.01768299465800329,0.01768299465800329,0.014500896716491973,0.014500896716491973,0.013598062093739632,0.013598062093739632
2018-02-26,0.005765098223016314,0.005765098223016314,-0.00758300026512071,-0.00758300026512071,-0.007236791722923085,-0.007236791722923085,-0.002685620579940972,-0.002685620579940972,-0.00011324583188885803,-0.00011324583188885803,0.003386923652340435,0.003386923652340435,0.004398811560955847,0.004398811560955847
2018-02-27,-0.001491466272191207,-0.001491466272191207,0.006014055834849308,0.006014055834849308,-0.0024618943115763186,-0.0024618943115763186,-0.0033751545807896967,-0.0033751545807896967,-0.0027945341992680174,-0.0027945341992680174,-0.003619676623972681,-0.003619676623972681,-0.004240311386978979,-0.004240311386978979
2018-03-01,0.005583593163557394,0.005583593163557394,0.008700244568322437,0.008700244568322437,0.006368428668016636,0.006368428668016636,0.004859499159227143,0.004859499159227143,0.00781810030512174,0.00781810030512174,0.009603542869349281,0.009603542869349281,0.009421094565094532,0.009421094565094532
2018-03-02,-0.00583559252939317,-0.00583559252939317,-0.003423328072820908,-0.003423328072820908,-0.0038532954501842914,-0.0038532954501842914,-0.0027911925534124184,-0.0027911925534124184,-0.0034611567763290054,-0.0034611567763290054,-0.005570538019271153,-0.005570538019271153,-0.005346850488073489,-0.005346850488073489
2018-03-05,-0.006708205070370696,-0.006708205070370696,-0.0005850383999619572,-0.0005850383999619572,-0.011938340870050957,-0.011938340870050957,-0.01494575183078972,-0.01494575183078972,-0.015827238088960412,-0.015827238088960412,-0.014311324417628302,-0.014311324417628302,-0.014340629421140678,-0.014340629421140678
2018-03-06,0.007112871107585962,0.007112871107585962,0.030208841308089384,0.030208841308089384,0.022118593714282087,0.022118593714282087,0.019754378996677632,0.019754378996677632,0.01789885935279039,0.01789885935279039,0.014540806593789963,0.014540806593789963,0.012968499465467555,0.012968499465467555
2018-03-07,0.0012627598408373136,0.0012627598408373136,-0.005709779985828689,-0.005709779985828689,-0.0013943600126495868,-0.0013943600126495868,-0.003976918353254836,-0.003976918353254836,-0.002897927494755759,-0.002897927494755759,-2.1525554141512727e-05,-2.1525554141512727e-05,-0.0006517881263320576,-0.0006517881263320576
2018-03-08,0.007481903928762289,0.007481903928762289,0.00718273005838972,0.00718273005838972,0.015894491577490746,0.015894491577490746,0.016850453350211715,0.016850453350211715,0.014271203182435183,0.014271203182435183,0.012292879830922443,0.012292879830922443,0.01091629628584348,0.01091629628584348
2018-03-09,0.00039191364155386355,0.00039191364155386355,0.020984032909901876,0.020984032909901876,0.008923469374146965,0.008923469374146965,0.012563474045605951,0.012563474045605951,0.0106467665154218,0.0106467665154218,0.011509844405058612,0.011509844405058612,0.010507125367772189,0.010507125367772189
2018-03-12,0.004759657498301044,0.004759657498301044,0.032962207249179074,0.032962207249179074,0.021929649231748276,0.021929649231748276,0.016531922104073657,0.016531922104073657,0.014746679877824033,0.014746679877824033,0.011495140227703302,0.011495140227703302,0.014470449891066972,0.014470449891066972
2018-03-13,0.010485924139877378,0.010485924139877378,0.0182790989192996,0.0182790989192996,0.016224771579408017,0.016224771579408017,0.017266549290868752,0.017266549290868752,0.013710474714612975,0.013710474714612975,0.013783935455078954,0.013783935455078954,0.011402530948453903,0.011402530948453903
2018-03-14,0.0044252605632493745,0.0044252605632493745,0.004105406888055585,0.004105406888055585,0.0031444005913869983,0.0031444005913869983,0.004104385002681931,0.004104385002681931,0.004345411919278131,0.004345411919278131,0.002744733430129802,0.002744733430129802,0.0018923206768043672,0.0018923206768043672
2018-03-15,0.0038708018344155433,0.0038708018344155433,0.004902952516714977,0.004902952516714977,0.002893729227741626,0.002893729227741626,0.004018643214266696,0.004018643214266696,0.0026263524302898244,0.0026263524302898244,0.0035104550517813136,0.0035104550517813136,0.0003732431646490505,0.0003732431646490505
2018-03-16,0.0022906399556677317,0.0022906399556677317,-0.010704121495384269,-0.010704121495384269,-0.007028499177191627,-0.007028499177191627,-0.008961656605607127,-0.008961656605607127,-0.0068090055818875676,-0.0068090055818875676,-0.00588633117632,-0.00588633117632,-0.004724500182012858,-0.004724500182012858
2018-03-19,0.0011942171043856688,0.0011942171043856688,-0.006430149924577268,-0.006430149924577268,-0.004138519473508073,-0.004138519473508073,0.000911694720238243,0.000911694720238243,-0.0009498458978726032,-0.0009498458978726032,-0.0012826078032405481,-0.0012826078032405481,-0.002283193587760083,-0.002283193587760083
2018-03-20,-0.001100696771502639,-0.001100696771502639,0.004126270237591734,0.004126270237591734,-0.0009168967965465071,-0.0009168967965465071,-0.0020588576477882665,-0.0020588576477882665,-0.0017638896361382383,-0.0017638896361382383,-0.002731804865612851,-0.002731804865612851,-0.0028841586919191543,-0.0028841586919191543
2018-03-21,0.005432846738510671,0.005432846738510671,0.006752629376557695,0.006752629376557695,0.00845923115525642,0.00845923115525642,0.007452331904571928,0.007452331904571928,0.005281922385989098,0.005281922385989098,0.005093354759812962,0.005093354759812962,0.003794313047376189,0.003794313047376189
2018-03-22,-0.006959557999296252,-0.006959557999296252,-0.005256072301179415,-0.005256072301179415,-0.008325361475068538,-0.008325361475068538,-0.01050440055110584,-0.01050440055110584,-0.009899319188305888,-0.009899319188305888,-0.010262837100594804,-0.010262837100594804,-0.009042121964458697,-0.009042121964458697
2018-03-23,-0.013962006503031192,-0.013962006503031192,-0.024710694941902416,-0.024710694941902416,-0.01530576752719497,-0.01530576752719497,-0.015418056022628142,-0.015418056022628142,-0.01596996075893808,-0.01596996075893808,-0.01666100809864852,-0.01666100809864852,-0.016272032811610677,-0.016272032811610677
2018-03-26,0.0033993121206810075,0.0033993121206810075,0.017825908636163183,0.017825908636163183,0.010068424132173294,0.010068424132173294,0.008445371304441913,0.008445371304441913,0.006675181229199489,0.006675181229199489,0.005364148943955068,0.005364148943955068,0.004412572631747895,0.004412572631747895
2018-03-27,0.0061222834687831755,0.0061222834687831755,0.03196369421461916,0.03196369421461916,0.01552896286648056,0.01552896286648056,0.01541073673646669,0.01541073673646669,0.012544915549316984,0.012544915549316984,0.010756808169830786,0.010756808169830786,0.011738873417059653,0.011738873417059653
2018-03-28,-0.0018973928376549679,-0.0018973928376549679,-0.025391663667545576,-0.025391663667545576,-0.018941369490800653,-0.018941369490800653,-0.013169606677136144,-0.013169606677136144,-0.00886520407603778,-0.00886520407603778,-0.007399937713979322,-0.007399937713979322,-0.007719622874911125,-0.007719622874911125
2018-03-29,0.002833123190201983,0.002833123190201983,0.004848915062042503,0.004848915062042503,0.011033292339880974,0.011033292339880974,0.006027868382217731,0.006027868382217731,0.006525690193260735,0.006525690193260735,0.0042379902108033015,0.0042379902108033015,0.003958315121666053,0.003958315121666053
2018-03-30,0.0012463084287141965,0.0012463084287141965,0.006776974486685549,0.006776974486685549,0.0012421342862384498,0.0012421342862384498,0.0018832433125476852,0.0018832433125476852,0.004167184551060577,0.004167184551060577,0.007355215300077341,0.007355215300077341,0.006042760839835795,0.006042760839835795
2018-03-31,0.002907993302740488,0.002907993302740488,0.014532216644063234,0.014532216644063234,0.003639137921383929,0.003639137921383929,0.003148456974716884,0.003148456974716884,0.002005750005579221,0.002005750005579221,0.0030912922593378726,0.0030912922593378726,0.003021011462709011,0.003021011462709011
2018-04-02,0.0013849529677155718,0.0013849529677155718,-0.01473121290368018,-0.01473121290368018,-0.007480423808109737,-0.007480423808109737,-0.00764320717849567,-0.00764320717849567,-0.005926326476730281,-0.005926326476730281,-0.005318276142649084,-0.005318276142649084,-0.003925132991252541,-0.003925132991252541
2018-04-03,-0.005975631301332124,-0.005975631301332124,-0.015791621811646818,-0.015791621811646818,-0.01081902076424498,-0.01081902076424498,-0.009412165389777856,-0.009412165389777856,-0.01188531834249277,-0.01188531834249277,-0.008866606006391149,-0.008866606006391149,-0.008220688406572418,-0.008220688406572418
2018-04-09,-0.0015308919310017865,-0.002499999999999999,-0.008249018350077388,-0.0025,-0.001163543660585198,-0.0025,0.00286797617665712,-0.0025000000000000005,0.0017328556323175815,-0.0025000000000000005,0.0013514918809681082,-0.0025,0.0014842134071525051,-0.0025
2018-04-10,-0.002653083983594767,0.0,0.008015542979449664,0.0,-0.00317774289856303,0.0,-0.001254873126318364,0.0,0.000837698424369126,0.0,0.0008433797371468725,0.0,0.0003899450328423723,0.0
2018-04-11,0.00786312931104864,0.0,-0.01568871026671541,0.0,-0.006772567188656777,0.0,-0.003204350892757561,0.0,0.0054160876473212435,0.0,0.0045670381864256005,0.0,0.0041190701083849805,0.0
2018-04-12,0.0013354898689776921,0.0,-0.0038836986855672164,0.0,-0.005043105156832916,0.0,-0.003523598628549599,0.0,-0.00024001275753139358,0.0,-5.9852575260217603e-05,0.0,0.00010104116773544973,0.0
2018-04-13,-0.0019607034852175496,0.0,0.016602901801775552,0.0,0.007539959096572169,0.0,0.004639231696495162,0.0,0.001661763648587045,0.0,0.00030877659995672614,0.0,0.002094388605213134,0.0
2018-04-16,-0.002490648073779167,0.0,0.004834340915737267,0.0,-0.0034004089960339894,0.0,-0.004293725269026893,0.0,-0.003919283244219151,0.0,-0.005556607217766426,0.0,-0.004070023045693051,0.0
2018-04-17,-0.011005011516206848,0.0,-0.02393870726609517,0.0,-0.017753916480001877,0.0,-0.013339534297910675,0.0,-0.010861720833164246,0.0,-0.01094302523360987,0.0,-0.0127303259783666,0.0
