date,Full_EW,Full_EW_timed,MC_top5,MC_top5_timed,TV_top5,TV_top5_timed,MC_top10,MC_top10_timed,TV_top10,TV_top10_timed,MC_top15,MC_top15_timed,TV_top15,TV_top15_timed,MC_top20,MC_top20_timed,TV_top20,TV_top20_timed,MC_top25,MC_top25_timed,TV_top25,TV_top25_timed,MC_top30,MC_top30_timed,TV_top30,TV_top30_timed
2016-08-03,-0.002079574069839844,-0.002079574069839844,-0.0068605667747029695,-0.0068605667747029695,-0.009685611828391363,-0.009685611828391363,-0.006155009028230341,-0.006155009028230341,-0.007800055358247383,-0.007800055358247383,-0.004412530419052999,-0.004412530419052999,-0.008956787019255227,-0.008956787019255227,-0.006317359005948214,-0.006317359005948214,-0.004517703828819142,-0.004517703828819142,-0.007029362132795257,-0.007029362132795257,-0.006006772987759934,-0.006006772987759934,-0.006363033519289645,-0.006363033519289645,-0.006115234428271051,-0.006115234428271051
2016-08-04,0.0021124583107658985,0.0021124583107658985,-0.003282786762162049,-0.003282786762162049,-0.0031576212602698827,-0.0031576212602698827,-0.003242461111344585,-0.003242461111344585,-0.0021193002400651476,-0.0021193002400651476,-0.003995699599962199,-0.003995699599962199,-0.0015003771954810769,-0.0015003771954810769,-0.002050221559714727,-0.002050221559714727,-0.0016863802358597583,-0.0016863802358597583,-0.0016974298383014474,-0.0016974298383014474,-0.002003724028615319,-0.002003724028615319,-0.0011493556814177151,-0.0011493556814177151,-0.00038337196432010416,-0.00038337196432010416
2016-08-05,0.004042500471099932,0.004042500471099932,0.0015141438121565767,0.0015141438121565767,-0.004523134936011886,-0.004523134936011886,0.0029089966557225184,0.0029089966557225184,-0.0009831620838156806,-0.0009831620838156806,0.002566871252871783,0.002566871252871783,-0.0028221870989408797,-0.0028221870989408797,0.0022725715471239413,0.0022725715471239413,0.00014567136748268566,0.00014567136748268566,0.0016399281054760187,0.0016399281054760187,0.0008224040322036207,0.0008224040322036207,0.0004952642818257246,0.0004952642818257246,-0.0010400332302081595,-0.0010400332302081595
2016-08-08,0.0015494364015623413,0.0015494364015623413,0.003025659173891282,0.003025659173891282,-0.014645412703360174,-0.014645412703360174,-0.00709346512473007,-0.00709346512473007,-0.0071277657145661375,-0.0071277657145661375,-0.0026769328821820404,-0.0026769328821820404,-0.00891608888873192,-0.00891608888873192,-0.0007883474940084964,-0.0007883474940084964,-0.0037933670170583076,-0.0037933670170583076,-0.0012615065936774123,-0.0012615065936774123,-0.004583296200269106,-0.004583296200269106,-0.0032595208655959887,-0.0032595208655959887,-0.003718922557107097,-0.003718922557107097
2016-08-09,-0.005032930895964904,-0.005032930895964904,0.003512881360139919,0.003512881360139919,-0.02157376445163102,-0.02157376445163102,-0.006571323973834365,-0.006571323973834365,-0.011813014937809643,-0.011813014937809643,-0.0037756000852945094,-0.0037756000852945094,-0.007988118020448149,-0.007988118020448149,-0.005671321910489153,-0.005671321910489153,-0.00979229192412941,-0.00979229192412941,-0.006312227993957032,-0.006312227993957032,-0.0068101822737238055,-0.0068101822737238055,-0.0023077931853378395,-0.0023077931853378395,-0.005754304081850906,-0.005754304081850906
2016-08-10,-0.0036432873573608595,-0.0025,-0.0008838789255975366,-0.0025,-0.008579069319799792,-0.0025,-0.0040579785007929135,-0.0025,-0.009550981576420071,-0.0025,-0.002680251995792582,-0.0025,-0.0063834878842763025,-0.0025,-0.0041723011106348015,-0.0025,-0.008987106922554718,-0.0025,-0.0032706530174932925,-0.0025000000000000005,-0.01032912219963419,-0.0025,-0.0046064076561897664,-0.0025,-0.009116041888457351,-0.0025
2016-08-11,-0.006250132335391655,0.0,-0.01052752885308137,0.0,-0.00214096705800515,0.0,-0.0031230186560839987,0.0,7.184321469327903e-05,0.0,-0.00314765875243237,0.0,0.002833200514712682,0.0,-0.0025491859091984364,0.0,0.0005209504940484832,0.0,-0.0017433679416983946,0.0,-0.0018311529934109763,0.0,-0.0031938257734694608,0.0,-0.00396190536729704,0.0
2016-08-12,0.0023805426454894425,0.0,0.023063000069053576,0.0,0.022193562752356243,0.0,0.015885294171176154,0.0,0.01560754673042597,0.0,0.011649187261937748,0.0,0.011517165792857796,0.0,0.009415957705165446,0.0,0.007281603628554827,0.0,0.006714125556748992,0.0,0.006047746467932219,0.0,0.007940229720770272,0.0,0.00536083893582554,0.0
2016-08-15,-0.00016451469370270684,0.0,-0.009351934270035691,0.0,-0.003237415154161627,0.0,-0.0041405890676308186,0.0,0.003877650472449792,0.0,-0.005780683227987726,0.0,-0.0013409369731933155,0.0,-0.0020240571960817803,0.0,-0.0014724451893611094,0.0,-0.002062284202126583,0.0,-0.003651204322599454,0.0,-0.001069050656439973,0.0,-0.002465835414197392,0.0
2016-08-16,0.0006379161460156263,0.0,-0.006186463284463107,0.0,-0.006326484115259179,0.0,-0.008077089922407577,0.0,-0.006695098804085709,0.0,-0.004066727179767696,0.0,-0.004363510319679706,0.0,-0.003452916923209554,0.0,-0.003025295224920193,0.0,-0.0026183935919585812,0.0,0.0007645630617316261,0.0,-0.002976516490454221,0.0,0.0022125536091409776,0.0
2016-08-17,-0.0017338221491071202,0.0,-0.0007974271368329734,0.0,-0.00845977844641781,0.0,-0.0075975471513751395,0.0,-0.006646768402745329,0.0,-0.0047265475203845725,0.0,-0.005749538670271097,0.0,-0.004726877997324857,0.0,-0.004322187345696655,0.0,-0.004416581983323154,0.0,-0.004551740147598786,0.0,-0.0030351280009826005,0.0,-0.0058996727672578795,0.0
2016-08-18,0.005290100307004279,0.0,0.00457866479925304,0.0,0.005235932515217324,0.0,0.007829497214989833,0.0,0.011712809876606013,0.0,0.0068947122885484905,0.0,0.01036760672530496,0.0,0.009848912667161876,0.0,0.008762688278384634,0.0,0.009268395344673707,0.0,0.007372444098409285,0.0,0.009009969710582854,0.0,0.009780896467342494,0.0
2016-08-19,-0.0022357558251253685,0.0,-0.013505112548711609,0.0,-0.010937815785338725,0.0,-0.01069912362545583,0.0,-0.011985163297310709,0.0,-0.008756665992222142,0.0,-0.00813225647349322,0.0,-0.009362762970504762,0.0,-0.005916658327568192,0.0,-0.007588417855585227,0.0,-0.0007687294363018268,0.0,-0.006723032092414937,0.0,-0.0025092405640534314,0.0
2016-08-22,-0.005992150869993065,0.0,0.002617846308398941,0.0,-0.0007324851473247799,0.0,-0.0016793420119794568,0.0,0.00274720673532669,0.0,-0.004411181908857801,0.0,-0.0011291955946198884,0.0,-0.002758417816692394,0.0,-0.0024704238405844577,0.0,-0.0034029693139046384,0.0,-0.004524751441199348,0.0,-0.005040429700238058,0.0,-0.0056760445240967685,0.0
2016-08-23,0.004649890993405359,0.0,-0.00027054762203231357,0.0,0.002220537224131935,0.0,0.002858414976377244,0.0,-0.0023510243763250737,0.0,0.0025982190606852473,0.0,0.0010358053970025058,0.0,0.0005136690747607029,0.0,0.002250385719072856,0.0,0.001585485548397907,0.0,0.0003726489932776246,0.0,0.000690799664833741,0.0,0.002020893571608073,0.0
2016-08-24,0.001530655047804243,-0.0009177985604431798,-0.0008048482711379146,-0.0033048482711379146,-0.007253667048423807,-0.009753667048423807,-0.004027243824850313,-0.006527243824850313,-0.00611968526464044,-0.00861968526464044,-0.0037555335874570753,-0.006255533587457075,-0.005648534427000247,-0.008148534427000247,-0.0037045854048089024,-0.006204585404808902,-0.0005783086076719629,-0.003078308607671963,-0.0024202195099035386,-0.0049202195099035395,-1.6947057914378546e-05,-0.0025169470579143784,-0.0013616611663203272,-0.003861661166320327,0.0036338326092613155,0.0011338326092613154
2016-08-25,0.0049228554077267745,-0.0025,0.008647888138632487,-0.0025,0.00494531480934084,-0.0025,0.006983033306423559,-0.0025,0.006596205963085211,-0.0025,0.006508165960297575,-0.0025,0.005499962336433373,-0.0025,0.00618323576297934,-0.0025,0.00840427491009998,-0.0025,0.00640162619836922,-0.0025000000000000005,0.008278713020030803,-0.0025,0.006457015194505107,-0.0025,0.008305616500208016,-0.0025
2016-08-26,0.002587824844939398,0.00013990817827273143,-0.0030669583393723833,-0.005566958339372383,-0.011569294566256882,-0.014069294566256883,-1.7709463110737777e-05,-0.002517709463110738,-0.008350766710879021,-0.010850766710879022,-0.0009785764614139417,-0.0034785764614139415,-0.005372702362945722,-0.007872702362945723,-0.004269144516311341,-0.00676914451631134,-0.00022005269551069145,-0.0027200526955106913,-0.003479387851241103,-0.005979387851241103,-3.4054773519974794e-05,-0.0025340547735199746,-0.003334750367332151,-0.0058347503673321505,-6.212921842986308e-05,-0.002562129218429863
2016-08-29,-0.001330863088191441,-0.001330863088191441,-0.010778893862882,-0.010778893862882,-0.008994797652828979,-0.008994797652828979,-0.005542260252962306,-0.005542260252962306,-0.007393905145389824,-0.007393905145389824,-0.003594871223016442,-0.003594871223016442,-0.0027011594070672257,-0.0027011594070672257,-0.0024352631703724093,-0.0024352631703724093,-0.0008861017440633836,-0.0008861017440633836,0.0001581364732876665,0.0001581364732876665,-0.0021543843593184115,-0.0021543843593184115,0.0002522326712893427,0.0002522326712893427,0.00025394784241294563,0.00025394784241294563
2016-08-30,0.006236353412599056,0.006236353412599056,0.004011393889220449,0.004011393889220449,0.009667835437318618,0.009667835437318618,0.002946749168989438,0.002946749168989438,0.011176609272672134,0.011176609272672134,0.002261319777218277,0.002261319777218277,0.007410587435235304,0.007410587435235304,0.005963187602437964,0.005963187602437964,0.00873956471245938,0.00873956471245938,0.005526896098859808,0.005526896098859808,0.008534161311731441,0.008534161311731441,0.004399030471263791,0.004399030471263791,0.008581208993041298,0.008581208993041298
2016-08-31,0.0006642400860029445,0.0006642400860029445,-0.0050817276768505785,-0.0050817276768505785,0.0010005197275988918,0.0010005197275988918,0.0013189926246300666,0.0013189926246300666,0.001076822027623403,0.001076822027623403,0.0024454085621889925,0.0024454085621889925,-0.001264179694218296,-0.001264179694218296,-0.0014002553052602734,-0.0014002553052602734,-0.0019173657233335086,-0.0019173657233335086,-0.002037046445763994,-0.002037046445763994,-0.003304495050598484,-0.003304495050598484,-0.0029919593000883983,-0.0029919593000883983,-0.005228225929864227,-0.005228225929864227
2016-09-01,-0.0037001145408925924,-0.0037001145408925924,-0.002605306622698889,-0.002605306622698889,-0.0035378018460386455,-0.0035378018460386455,-0.010309971958194898,-0.010309971958194898,-0.0076510039736429995,-0.0076510039736429995,-0.010576122125500333,-0.010576122125500333,-0.006305221768584695,-0.006305221768584695,-0.009593053119343994,-0.009593053119343994,-0.008420030662289845,-0.008420030662289845,-0.008315399655161992,-0.008315399655161992,-0.011644317239762978,-0.011644317239762978,-0.009213319065582034,-0.009213319065582034,-0.009503590215987649,-0.009503590215987649
2016-09-02,-0.004902174832580298,-0.004902174832580298,-0.007801897763652832,-0.007801897763652832,-0.01637504782679,-0.01637504782679,-0.004827367374546233,-0.004827367374546233,-0.005529457122404768,-0.005529457122404768,-0.0048095064256221745,-0.0048095064256221745,-0.005694235248677314,-0.005694235248677314,-0.005530179584534457,-0.005530179584534457,-0.0084045287315074,-0.0084045287315074,-0.0027668885888621113,-0.0027668885888621113,-0.009483486848830824,-0.009483486848830824,-0.004021636205959755,-0.004021636205959755,-0.005645305261439604,-0.005645305261439604
2016-09-05,0.005671192811824971,-0.0025,0.016810080513143966,-0.0025,0.013061251010151676,-0.0025,0.009104280693237144,-0.0025,0.007327569702136516,-0.0025,0.009581614983940464,-0.0025,0.013568804903568214,-0.0025,0.008320198793745237,-0.0025000000000000005,0.012311829317392848,-0.0025,0.006585104978266619,-0.0025000000000000005,0.012290875182783635,-0.0025000000000000005,0.006920150732575862,-0.0025,0.012460124522861616,-0.0025
2016-09-06,0.0074884166327338075,0.005039963024486385,0.0135010691179565,0.0110010691179565,0.015089542776662902,0.012589542776662901,0.013344846831604463,0.010844846831604462,0.011403646504142129,0.008903646504142129,0.011399120992888496,0.008899120992888495,0.01371390110345932,0.01121390110345932,0.009524496304544964,0.007024496304544964,0.01636301505860823,0.01386301505860823,0.009279505342222483,0.006779505342222483,0.016660046071040577,0.014160046071040577,0.011088594267769043,0.008588594267769043,0.015110805038424466,0.012610805038424466
2016-09-07,0.0031153858342252024,0.0031153858342252024,0.0013815820156870108,0.0013815820156870108,0.0016545236231887868,0.0016545236231887868,0.0017986812604522172,0.0017986812604522172,0.005918677847181586,0.005918677847181586,0.004223489534704786,0.004223489534704786,0.007704542891609408,0.007704542891609408,0.003343416551214451,0.003343416551214451,0.005076897747245685,0.005076897747245685,0.003891493446105301,0.003891493446105301,0.004718748778382853,0.004718748778382853,0.003524598994640227,0.003524598994640227,0.004308326157752396,0.004308326157752396
2016-09-08,0.007952323281088367,0.007952323281088367,0.005329183534515702,0.005329183534515702,0.004530311413224131,0.004530311413224131,0.006951429406231679,0.006951429406231679,0.003361909858225809,0.003361909858225809,0.008196437301023662,0.008196437301023662,0.0017019945343278737,0.0017019945343278737,0.007796431633793449,0.007796431633793449,0.006118320475066237,0.006118320475066237,0.006572720521303702,0.006572720521303702,0.005146495142613796,0.005146495142613796,0.008400576055142904,0.008400576055142904,0.004479652241274179,0.004479652241274179
2016-09-09,0.0006866043230132656,0.0006866043230132656,-0.009744196643493706,-0.009744196643493706,-0.008615815198368628,-0.008615815198368628,-0.0031036713119496073,-0.0031036713119496073,-0.002509703977572819,-0.002509703977572819,-0.0012343420583196861,-0.0012343420583196861,-0.0030112046484714076,-0.0030112046484714076,-0.0049834674713181756,-0.0049834674713181756,0.00016522503389855342,0.00016522503389855342,-0.004331902267057508,-0.004331902267057508,-0.0021261485311115935,-0.0021261485311115935,-0.0029691813782101247,-0.0029691813782101247,-0.003007703204303254,-0.003007703204303254
2016-09-10,-0.011438592282722492,-0.011438592282722492,-0.019516175538291592,-0.019516175538291592,-0.016809295080438248,-0.016809295080438248,-0.016823312680901016,-0.016823312680901016,-0.017618670041490835,-0.017618670041490835,-0.015724603488195953,-0.015724603488195953,-0.017225878467594272,-0.017225878467594272,-0.013053650825781079,-0.013053650825781079,-0.022275484680389514,-0.022275484680389514,-0.012542407933008468,-0.012542407933008468,-0.02068787386294144,-0.02068787386294144,-0.011841025768453929,-0.011841025768453929,-0.020797796887386956,-0.020797796887386956
2016-09-12,-0.005359557765363864,-0.005359557765363864,-0.012810384479492965,-0.012810384479492965,-0.011431218308257465,-0.011431218308257465,-0.009557239652793348,-0.009557239652793348,-0.007547088805051149,-0.007547088805051149,-0.006264383906429819,-0.006264383906429819,-0.007111434811239822,-0.007111434811239822,-0.008085264633328976,-0.008085264633328976,-0.011128278603522395,-0.011128278603522395,-0.005749578369158543,-0.005749578369158543,-0.009762333079631483,-0.009762333079631483,-0.006411566026291019,-0.006411566026291019,-0.007493185537495461,-0.007493185537495461
2016-09-13,-0.0038197915330530417,-0.0038197915330530417,0.0014336422594259267,0.0014336422594259267,-0.0001477299296316569,-0.0001477299296316569,-0.0012634865493551866,-0.0012634865493551866,-0.004263020086259595,-0.004263020086259595,-0.0024927000548366756,-0.0024927000548366756,-0.00799740981886327,-0.00799740981886327,-0.004469504585139023,-0.004469504585139023,-0.008738593043500076,-0.008738593043500076,-0.005493280292583269,-0.005493280292583269,-0.008741658002841102,-0.008741658002841102,-0.006773971888367558,-0.006773971888367558,-0.008006621593544129,-0.008006621593544129
2016-09-14,0.003003512452378357,0.003003512452378357,-0.016448419114492664,-0.016448419114492664,-0.0057471935555564405,-0.0057471935555564405,-0.008898164080933715,-0.008898164080933715,-0.00049461052644575,-0.00049461052644575,-0.0027802206059153326,-0.0027802206059153326,-0.001161357487453511,-0.001161357487453511,-0.003227862811949433,-0.003227862811949433,1.0618123438076708e-05,1.0618123438076708e-05,-0.0017177648284736153,-0.0017177648284736153,0.0008897287695232059,0.0008897287695232059,0.0013531319102819384,0.0013531319102819384,0.0023175035027590695,0.0023175035027590695
2016-09-19,0.014243246463382108,0.014243246463382108,0.040521639439617424,0.040521639439617424,0.0447652217100663,0.0447652217100663,0.027531176696125325,0.027531176696125325,0.027992171993277193,0.027992171993277193,0.02205987904875911,0.02205987904875911,0.025389352941594768,0.025389352941594768,0.022368351883785074,0.022368351883785074,0.02224296927390379,0.02224296927390379,0.018766880331186557,0.018766880331186557,0.02243685294085566,0.02243685294085566,0.01747461378405396,0.01747461378405396,0.020392132171591512,0.020392132171591512
2016-09-20,0.0019309696278789958,0.0019309696278789958,0.004336536552564984,0.004336536552564984,0.00022525723789850144,0.00022525723789850144,-0.00035730577259392984,-0.00035730577259392984,0.0034029274787446325,0.0034029274787446325,0.004022094046234029,0.004022094046234029,0.007796780799543889,0.007796780799543889,0.0033591820571345133,0.0033591820571345133,0.008571652072455799,0.008571652072455799,0.0028235617955973693,0.0028235617955973693,0.006028299094491554,0.006028299094491554,0.001274220394096089,0.001274220394096089,0.005430422412203354,0.005430422412203354
2016-09-21,0.005506441043668596,0.005506441043668596,-0.00027344960799426945,-0.00027344960799426945,-0.0001111661454876291,-0.0001111661454876291,0.006213588654318402,0.006213588654318402,0.0036063275818543853,0.0036063275818543853,0.006499054619436954,0.006499054619436954,0.005057907992805632,0.005057907992805632,0.005293445292493293,0.005293445292493293,0.004048591300994032,0.004048591300994032,0.006077651653243224,0.006077651653243224,0.004244760640326724,0.004244760640326724,0.0059517382692998375,0.0059517382692998375,0.00409465614018852,0.00409465614018852
2016-09-22,-0.0007402143991021338,-0.0007402143991021338,0.0023324724340983097,0.0023324724340983097,-0.0007097062177319423,-0.0007097062177319423,-0.0011377639166195274,-0.0011377639166195274,0.0023479920290552904,0.0023479920290552904,0.0004903613682858117,0.0004903613682858117,0.0005816473613898287,0.0005816473613898287,-0.001675822661229104,-0.001675822661229104,-0.00159793767740769,-0.00159793767740769,0.0003226237435836054,0.0003226237435836054,-0.0015056038249972037,-0.0015056038249972037,-0.00042334326027438545,-0.00042334326027438545,-0.0007522802855469248,-0.0007522802855469248
2016-09-23,0.006939999657669517,0.006939999657669517,0.006845750050774879,0.006845750050774879,0.003955985488211166,0.003955985488211166,0.0034458559407301134,0.0034458559407301134,0.006385673152149474,0.006385673152149474,-0.0001589603101765482,-0.0001589603101765482,0.004711196062685101,0.004711196062685101,0.0005516631985668599,0.0005516631985668599,0.007644870300917756,0.007644870300917756,0.003911781617414896,0.003911781617414896,0.00684526338399314,0.00684526338399314,0.006419618645448507,0.006419618645448507,0.0066583473793806365,0.0066583473793806365
2016-09-26,-0.0027366935937134357,-0.0027366935937134357,-0.01089419329443102,-0.01089419329443102,-0.01012829669494044,-0.01012829669494044,-0.007014756113451925,-0.007014756113451925,-0.005994655227207379,-0.005994655227207379,-0.00934921003845713,-0.00934921003845713,-0.00851892540132079,-0.00851892540132079,-0.007288186963118893,-0.007288186963118893,-0.00525395190153593,-0.00525395190153593,-0.005944555669660128,-0.005944555669660128,-0.005211344544544261,-0.005211344544544261,-0.004166253525241743,-0.004166253525241743,-0.0060824144319823695,-0.0060824144319823695
2016-09-29,0.00010262440373385635,0.00010262440373385635,0.012825823113845192,0.012825823113845192,0.00336652116517433,0.00336652116517433,0.010327490186636168,0.010327490186636168,-0.0010793528441338852,-0.0010793528441338852,0.0063907434536002745,0.0063907434536002745,0.0010972948830935722,0.0010972948830935722,0.005840124290383242,0.005840124290383242,0.0004274322011131428,0.0004274322011131428,0.0037076689200775323,0.0037076689200775323,-0.0008599255807082654,-0.0008599255807082654,0.0022933684050315257,0.0022933684050315257,0.0006398924607105963,0.0006398924607105963
2016-09-30,-0.0002896997609505574,-0.0002896997609505574,-0.009368627786904261,-0.009368627786904261,-0.006137669319080797,-0.006137669319080797,-0.008170489129996794,-0.008170489129996794,0.0004989172049559617,0.0004989172049559617,-0.003587437268138512,-0.003587437268138512,0.00048350884732384385,0.00048350884732384385,-0.003104072975589423,-0.003104072975589423,0.0012891553596900026,0.0012891553596900026,-0.00278391640785193,-0.00278391640785193,0.001084395848812538,0.001084395848812538,-0.002911266724337814,-0.002911266724337814,-0.0017279444385743395,-0.0017279444385743395
2016-10-03,0.0054266543226334394,-0.0025000000000000014,0.004931564608245131,-0.0025,0.006446615370714138,-0.0025,0.0037979230994328434,-0.0025,0.00808318619081586,-0.0025,0.0034772970896557553,-0.0025,0.013024460458507334,-0.0025,0.0062431159433524236,-0.0025000000000000005,0.009594915740628235,-0.0025,0.0029408537473313645,-0.0025000000000000005,0.006201609300136833,-0.0025000000000000005,0.005798874004984596,-0.0025,0.004557312496699387,-0.0025
2016-10-04,0.006697284432618978,0.004197284432618977,0.005808141785179988,0.003308141785179988,-0.0002520813395911367,-0.002752081339591137,0.006745453392343059,0.004245453392343059,0.008420575369340546,0.005920575369340545,0.004540990957668947,0.0020409909576689467,0.007384232679649612,0.004884232679649611,0.007162460789616333,0.004662460789616333,0.009054252727739938,0.006554252727739938,0.006653317226757646,0.004153317226757646,0.007568494781947038,0.005068494781947037,0.00678815518501672,0.004288155185016721,0.009669453340082502,0.007169453340082501
2016-10-05,0.00017282623410564785,0.00017282623410564785,0.0002942445924388526,0.0002942445924388526,0.0010061153050111129,0.0010061153050111129,-0.0005822386307785311,-0.0005822386307785311,0.000520344605653844,0.000520344605653844,0.0024707857933369123,0.0024707857933369123,-0.001988926573869191,-0.001988926573869191,-0.0004923551406132873,-0.0004923551406132873,-0.0008209901474868108,-0.0008209901474868108,0.0001497140861926598,0.0001497140861926598,-0.0023565096325505234,-0.0023565096325505234,0.0005206732038060956,0.0005206732038060956,-0.0009586821932208389,-0.0009586821932208389
2016-10-06,0.002967370075749414,0.002967370075749414,-0.0005642204212970457,-0.0005642204212970457,0.004639239886681046,0.004639239886681046,-0.0004858663732813296,-0.0004858663732813296,0.0023404132420442817,0.0023404132420442817,0.0001551902513329559,0.0001551902513329559,0.0006091857988472706,0.0006091857988472706,0.002113930983085127,0.002113930983085127,2.205249466902346e-06,2.205249466902346e-06,0.0027192577739327413,0.0027192577739327413,0.002013000004087839,0.002013000004087839,0.0008099499447242569,0.0008099499447242569,0.0029930197445830805,0.0029930197445830805
2016-10-07,-0.00478913488035195,-0.00478913488035195,-0.008451124345289319,-0.008451124345289319,0.000140597822144395,0.000140597822144395,-0.0038535068691415092,-0.0038535068691415092,-0.0027995555389980662,-0.0027995555389980662,-0.0011211158276039318,-0.0011211158276039318,-0.0075911568338333565,-0.0075911568338333565,-0.003820790028646937,-0.003820790028646937,-0.007511598707742224,-0.007511598707742224,-0.00473189677850221,-0.00473189677850221,-0.011832444345149696,-0.011832444345149696,-0.004721191445176872,-0.004721191445176872,-0.009500943938496948,-0.009500943938496948
2016-10-11,-0.022310637806250578,-0.022310637806250578,-0.003996522525460433,-0.003996522525460433,-0.01845719598477167,-0.01845719598477167,-0.009758804137742272,-0.009758804137742272,-0.013790002796958866,-0.013790002796958866,-0.011020473853241548,-0.011020473853241548,-0.02227734444703427,-0.02227734444703427,-0.011152755044981462,-0.011152755044981462,-0.023956098146025603,-0.023956098146025603,-0.012661850468292091,-0.012661850468292091,-0.02284793305893909,-0.02284793305893909,-0.016247619716913658,-0.016247619716913658,-0.024658573036191983,-0.024658573036191983
2016-10-12,-0.0010935231839890203,-0.0025,0.007357510061505935,-0.0025,5.670132496704084e-06,-0.0025,0.0044891552457779205,-0.0025,0.002579125949844407,-0.0025,0.0009159899193303955,-0.0025,0.0025787242103549215,-0.0025,0.0003057814163866526,-0.0025000000000000005,0.001356978871518034,-0.0025,-0.0006279443188263831,-0.0025,0.0015880997807103284,-0.0025000000000000005,4.7387241256676284e-05,-0.0025,0.0005036724519494629,-0.0025
2016-10-13,-0.0031419818609641657,0.0,-0.004821437284577246,0.0,-0.0004555528947553177,0.0,-0.007689732638699287,0.0,-0.004233649727187905,0.0,-0.006291047160158884,0.0,-0.003445909348515001,0.0,-0.005311576698864973,0.0,-0.005360670527834023,0.0,-0.006264752168125306,0.0,-0.006451178387833095,0.0,-0.005916155425375884,0.0,-0.006002739843193235,0.0
2016-10-14,-0.0142754136796317,0.0,-0.007274784698594284,0.0,-0.019460769181727365,0.0,-0.008832483992583018,0.0,-0.018203687715929274,0.0,-0.012109732890827174,0.0,-0.01687918915787841,0.0,-0.013798084889387559,0.0,-0.01598322784081425,0.0,-0.013834537441038382,0.0,-0.01807932338282738,0.0,-0.014970354799734582,0.0,-0.019299168867390765,0.0
2016-10-17,0.007163014982740705,0.0,0.009956104849600323,0.0,0.015089291938999815,0.0,0.006219273280762084,0.0,0.013072436940402832,0.0,0.006811352330436518,0.0,0.009784945683403446,0.0,0.007021098757185069,0.0,0.009347134584849955,0.0,0.0076756588742275915,0.0,0.009879800590202973,0.0,0.006959737507330954,0.0,0.009066009534162648,0.0
2016-10-18,0.0008792432829443707,0.0,0.004290982297304447,0.0,-0.003390804970480255,0.0,0.001894515393677099,0.0,0.00033672216306398475,0.0,0.001711915132847993,0.0,0.003209577530232218,0.0,0.0020612463169908442,0.0,0.002816968279907517,0.0,0.0025066045311661297,0.0,0.00261310079345352,0.0,0.002908948936340198,0.0,0.0021676833126541934,0.0
2016-10-19,0.006252503634178492,0.0,0.008166160820523327,0.0,0.017790859253431934,0.0,0.005271091788410576,0.0,0.014228663197759596,0.0,0.0054511439199360565,0.0,0.00896095491737095,0.0,0.004620334091893229,0.0,0.007596980044546857,0.0,0.0036015512470443274,0.0,0.006412151719537699,0.0,0.005434706349006694,0.0,0.006406462800908708,0.0
2016-10-20,0.0031597066826696343,0.0,-0.0007014100280929637,0.0,-0.000557914474193688,0.0,0.001654594426838651,0.0,0.007371826529314851,0.0,4.237156548894834e-05,0.0,0.004331119570301203,0.0,0.003030096029200658,0.0,0.003873213144580229,0.0,0.002596687692414474,0.0,0.002878482280579182,0.0,0.0016513889922340412,0.0,0.004225295337646732,0.0
2016-10-21,0.007866544265586514,0.0,0.00475809271311034,0.0,-0.003742763150559259,0.0,0.0018903460680971926,0.0,0.0018763658720027275,0.0,-0.0008861889161215406,0.0,0.00031942811176806075,0.0,0.0002562431787040741,0.0,0.0014131605319259498,0.0,0.0032705751545803316,0.0,0.003708018305183503,0.0,0.006781785672673243,0.0,0.007210694194611662,0.0
2016-10-24,9.071466266793258e-05,0.0,-0.0020331948978463245,0.0,-0.005478177091180547,0.0,-0.003062056978491279,0.0,-0.0013747248487125606,0.0,0.0003263095614390345,0.0,-0.002558686038217688,0.0,4.135608673006019e-05,0.0,-0.0018915952593065164,0.0,-0.0021664883309636188,0.0,-0.003352360257056488,0.0,-0.003794899918030092,0.0,-0.003003268090066691,0.0
2016-10-25,0.004234906297880014,0.0017349062978800145,0.01384483471487419,0.01134483471487419,0.011810754984939598,0.009310754984939598,0.003065664137132585,0.0005656641371325848,0.013428905859585673,0.010928905859585673,0.003619744037635734,0.0011197440376357341,0.010199757857472439,0.007699757857472438,0.003612931355999488,0.0011129313559994874,0.008531540484769362,0.006031540484769362,0.003388088523269217,0.000888088523269217,0.008262671759066028,0.0057626717590660275,0.003349388328328936,0.000849388328328936,0.005661894132459612,0.0031618941324596116
2016-10-26,0.0024212359182413366,0.0024212359182413366,-0.005613802284738113,-0.005613802284738113,-0.00027441481965868593,-0.00027441481965868593,-0.003780573916783559,-0.003780573916783559,-0.0026571446011402376,-0.0026571446011402376,-0.004458851546194149,-0.004458851546194149,0.0033834361991527634,0.0033834361991527634,-0.0031911816293790814,-0.0031911816293790814,-0.0001508539290271452,-0.0001508539290271452,-0.002078384060864895,-0.002078384060864895,0.00041980571775555956,0.00041980571775555956,-0.0014099743618189887,-0.0014099743618189887,0.00093742350554592,0.00093742350554592
